data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1450783,466,MLI1188,1188,30-Apr-16,2016,1,Violence against civilians,Militia (Pro-Government),Bambara Ethnic Militia (Mali),3,Civilians (Mali),Fulani Ethnic Group (Mali),7,37,Western Africa,Mali,Mopti,Tenenkou,Tenenkou Commune,Tenenkou,14.4572,-4.9167,2,Associated Press International; Agence France Presse,International,Pro-government militia composed of Bambaras killed four members of the Fulani ethnic group loosely suspected of collaborating with extremists.,4,1524053905,MLI
1450824,466,MLI1187,1187,29-Apr-16,2016,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (International),,7,37,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,2,UN News Service,Other,"Unidentified group attacked humanitarian convey from the Danish Council for Refugees, injuring three and burning two vehicles.",0,1524053905,MLI
1451234,466,MLI1186,1186,23-Apr-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Tombouctou,Goundam,Goundam Commune,Goundam,16.4167,-3.6667,2,Agence France Presse,International,Two soldiers killed and one injured in an ambush.,2,1524053905,MLI
1451530,466,MLI1184,1184,18-Apr-16,2016,1,Riots/Protests,Rioters (Mali),,5,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,58,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Associated Press International; Agence France Presse; PANAPRESS,International,At least two civilians killed and seven wounded when riots broke out at the Kidal airport. Rioters set fires and damanged property in protest of recent arrests by French forces and MINUSMA responded with force.,2,1524053905,MLI
1451684,466,MLI1183,1183,16-Apr-16,2016,1,Violence against civilians,Ansar Dine,,2,Civilians (International),ICRC: International Committee of the Red Cross and Red Crescent,7,27,Western Africa,Mali,Kidal,Abeibara,Abeibara,Abeibara,19.1167,1.75,1,Agence France Presse - English,International,Three ICRC workers kidnapped and freed one week later.,0,1524053906,MLI
1451683,466,MLI1182,1182,16-Apr-16,2016,1,Strategic development,Police Forces of Mali (2013-),,1,AQIM: Al Qaeda in the Islamic Maghreb,,2,12,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse,International,"Arrests: Police arrested Alou Doumbia, the ""number two"" suspect in the recent AQIM attack on Grand-Bassam, Ivory Coast.",0,1524053906,MLI
1451754,466,MLI1181,1181,15-Apr-16,2016,2,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,14.9951,-2.9517,2,Human Rights Watch,Other,6 Fulani men were detained by Malian soldiers in the Boulekessi area near Douentza and allegedly tortured.,0,1524053906,MLI
1866099,466,MLI1180,1180,13-Apr-16,2016,1,Battle-No change of territory,Katiba Macina,,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,1,Agence France Presse; International Crisis Group Report,Other-international,"Army repelled an attack, killing one and arresting five.",1,1537560359,MLI
1451944,466,MLI1179,1179,12-Apr-16,2016,1,Remote violence,Unidentified Armed Group (Mali),,3,Military Forces of France,,8,38,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,Associated Press International,International,"The lead in a convoy of 60 vehicles approaching Tessalit hit a land mine, killing three French soldiers.",3,1524053906,MLI
1452079,466,MLI1178,1178,10-Apr-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Western Africa,Mali,Tombouctou,Gourma-Rharous,Bambara Maoude,Bambara-Maounde,15.8521,-2.786,2,PANAPRESS,Regional,"Armed men attacked a convoy of seven MINUSUMA vehicles in the Timbuktu region, injuring three drivers and burning three vehicles.",0,1524053906,MLI
1452198,466,MLI1177,1177,8-Apr-16,2016,1,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),,7,17,Western Africa,Mali,Segou,Niono,Diabaly,Diabali,14.68,-6.016,1,Human Rights Watch,Other,"7 men were detained by Malian soldiers and tortured in the Diabaly area, resulting in severe injuries to at least one man.",0,1524053906,MLI
1452245,466,MLI1176,1176,7-Apr-16,2016,1,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali),7,17,Western Africa,Mali,Segou,Niono,Sokolo,Sokolo,14.7328,-6.1219,1,Human Rights Watch,Other,7 Fulani men were detained by Malian soldiers in the Sokolo area and were allegedly tortured. 3 of the men later died of their injuries.,3,1524053906,MLI
1452654,466,MLI1174,1174,1-Apr-16,2016,3,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,3,Associated Press International; Agence France Presse,International,"At least 8 civilians from the Peul (Fulani) enthnic group reportedly killed by soldiers in March and April 2016. Others detained, beaten, and burned by military after being accused of collaborating with Islamist militants.",8,1524053906,MLI
1452655,466,MLI1175,1175,1-Apr-16,2016,1,Remote violence,Ansar Dine,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Al-Akhbar website,Regional,"Ansar Dine attacked UN base with rockets, causing material losses and several injuries.",0,1524053906,MLI
1452837,466,MLI1173,1173,29-Mar-16,2016,1,Remote violence,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse - English,International,Two soldiers killed and two injured when vehicle hit mine in Timbuktu region.,2,1524053906,MLI
1452963,466,MLI1172,1172,28-Mar-16,2016,2,Strategic development,Military Forces of Mali (2013-),,1,Ansar Dine,,2,12,Western Africa,Mali,Segou,Niono,Sokolo,Sokolo,14.7328,-6.1219,1,Agence France Presse - English,International,"Arrests: Special forces arrested Souleymane Keita, a ""top jihadist leader"" linked to Ansar Dine.",0,1524053907,MLI
1453328,466,MLI1170,1170,21-Mar-16,2016,1,Violence against civilians,Islamist Militia (Niger),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Douentza,Mondoro,Yogododji,14.8905,-1.765,1,Human Rights Watch,Other,A man was killed in Yogodoji by alleged Nigerien Islamists.,1,1524053907,MLI
1453327,466,MLI1169,1169,21-Mar-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),Islamist Militia (Mali),3,Military Forces of Mali (2013-),Police Forces of Mali (2013-); EUTM Mali: European Union Training Mission Mali,1,13,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Xinhua General News Service; Associated Press International,International,"Two or three gunmen attacked a hotel housing EUTM. Soldiers and police fought back, killing one and arresting two. 17 later arrested in connection.",1,1524053907,MLI
1453888,466,MLI1168,1168,12-Mar-16,2016,1,Battle-No change of territory,Mutiny of MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,88,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,1,Radio France Internationale; Agence France Presse - English,International,"Chadian peacekeeper opened fire on his colleagues, killing two and injuring one. The attack comes against the backdrop of tension within the Chadian peace contingent due to disagreements over pay and living conditions.",2,1524053907,MLI
1454255,466,MLI1167,1167,7-Mar-16,2016,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Police Forces of Mali (2013-) Gendarmerie,,1,11,Western Africa,Mali,Sikasso,Kadiolo,Misseni,Misseni,10.3167,-6.0667,1,Agence France Presse,International,"Seven gunmen riding motorbikes attacked a military camp in Misseni. It was later discovered that the attackers were policemen active in the racket business. They were riding motorbikes in civilian clothes when soldiers started to shoot at them near Misseni camp, mistaking them for militants. No injuries reported.",0,1524053908,MLI
1454596,466,MLI1166,1166,1-Mar-16,2016,1,Remote violence,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,Agence France Presse; Radio France Internationale,International,"A vehicle of the United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) set off an improvised device on the Aguelhoc to Tessalit Road in the north of the country on 1 March. According to the French radio, six peacekeepers sustained injuries, two seriously. It would be recalled a similar incident happened in the same area in the afternoon of 29 February without any material destruction.",0,1524053908,MLI
1454661,466,MLI1164,1164,29-Feb-16,2016,1,Remote violence,Unidentified Armed Group (Mali),,3,,,0,30,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,Radio France Internationale,International,An improvised device exploded near a vehicle of the United Nations Multidimensional Integrated Stabilization Mission in Mali (MINUSMA) on the Aguelhoc to Tessalit Road in the north of the country on 29 February. No material destruction was reported.,0,1524053908,MLI
1454662,466,MLI1165,1165,29-Feb-16,2016,1,Battle-No change of territory,Military Forces of France,,8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,3,Reuters; Zone Militaire,International,"At least two armed Islamists of AQMI were killed in a military operation conducted by French forces in Timbuktu area. One of the Islamists killed was Abou al-Nour al-Andalusi, leader of AQMIs battallion Al-Furqan.",2,1524053908,MLI
1454879,466,MLI1163,1163,25-Feb-16,2016,1,Battle-No change of territory,Mutiny of MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,88,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Xinhua General News Service,International,A Chadian soldier with MINUSMA shot and killed his commander and another Chadian MINUSMA soldier. He was immediately arrested.,2,1524053908,MLI
1454953,466,MLI1162,1162,24-Feb-16,2016,1,Battle-No change of territory,Islamist Militia (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Tombouctou,Niafunke,Lere,Lere,15.7118,-4.9118,1,Radio France Internationale; Agence France Presse,International,"Suspected jihadists attacked an army position, killing three soldiers. Two attackers were injured",3,1524053908,MLI
1455119,466,MLI1161,1161,22-Feb-16,2016,1,Battle-No change of territory,Ibogholitane Ethnic Militia (Mali),,4,Dawsahak Ethnic Militia (Mali),,4,44,Western Africa,Mali,Gao,Menaka,Inekar,Inekar,15.9594,3.1411,1,PANAPRESS,Regional,11 killed in intercommunal conflict between the tuareg groups Dawsahak and Ibogholitane.,11,1524053908,MLI
1455281,466,MLI1160,1160,19-Feb-16,2016,1,Battle-No change of territory,Islamist Militia (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Gao,Menaka,Anderamboukane,Anderamboukane,15.4275,3.0175,1,Agence France Presse - English; Associated Press International; PANAPRESS,International,Jihadist attack on army position killed two soldiers and injured another.,2,1524053909,MLI
1455346,466,MLI1159,1159,18-Feb-16,2016,1,Violence against civilians,Ibogholitane Ethnic Militia (Mali),,4,Civilians (Mali),Dawsahak Ethnic Group (Mali),7,47,Western Africa,Mali,Gao,Menaka,Inekar,Inekar,15.9594,3.1411,1,PANAPRESS,Regional,Members of the tuareg group Ibogholitane assasinated a leader from the Dawsahak group.,1,1524053909,MLI
1455661,466,MLI1158,1158,14-Feb-16,2016,1,Remote violence,Islamist Militia (Mali),,3,Military Forces of France,,8,38,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Agence France Presse,International,French military vehicle hit a landmine near Kidal; no injuries reported.,0,1524053909,MLI
1455770,466,MLI1156,1156,12-Feb-16,2016,1,Battle-No change of territory,Ansar Dine,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Agence France Presse; Associated Press; Agence France Presse - English,International,Seven Guinean UN peacekeepers were killed and some 30 wounded when Ansar Dine attacked a MINUSMA base.,7,1524053909,MLI
1455771,466,MLI1157,1157,12-Feb-16,2016,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse; Radio France International,International,Three Malian soldiers killed and three wounded in ambush by AQIM on the road from Timbuktu to Goudam.,3,1524053909,MLI
1455813,466,MLI1155,1155,11-Feb-16,2016,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Mopti,Douentza,Hombori,Hombori,15.279,-1.7004,1,PANAPRESS,Regional,"Armed men attacked a customs office, killing three people including one customs officer before destroying the building.",3,1524053909,MLI
1455929,466,MLI1154,1154,9-Feb-16,2016,1,Remote violence,Islamist Militia (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Mopti,Douentza,Mondoro,Mondoro,14.6629,-1.9466,2,Agence France Presse,International,Three Malian soldiers were killed after their vehicle hit a landmine in the region of Mondoro.,3,1524053909,MLI
1456229,466,MLI1153,1153,5-Feb-16,2016,1,Battle-No change of territory,AQIM: Al Qaeda in the Islamic Maghreb,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Military Forces of Mali (2013-),8,28,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse - English; Africa News,Regional-international,AQIM attacked a UN military camp. 4 jihadists and 1 Malian soldier killed. 2 arrested but later released.,5,1524053909,MLI
1456387,466,MLI1152,1152,2-Feb-16,2016,1,Strategic development,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,,,0,30,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Radio France Internationale,International,Movement of forces: Tensions increased in Mali when Gatia enterred in Kidal on February 2. No shots were fired as GATIA militants enterred the town with 50 pickups. The CMA still controls the town,0,1524053909,MLI
246634,466,MLI1151,1151,1-Feb-16,2016,2,Riots/Protests,Rioters (Mali),,5,,,0,50,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Associated Press International,International,"Angry mob burned the homes of Tuaregs, claiming the group is responsible for recent attacks on Malian security forces.",0,1515623742,MLI
1456630,466,MLI1149,1149,28-Jan-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Agence France Presse - English; Associated Press International,International,Soldier killed in an ambush just east of Timbuktu.,1,1524053910,MLI
1456631,466,MLI1150,1150,28-Jan-16,2016,1,Remote violence,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Douentza,15,-2.95,2,Agence France Presse - English; Associated Press International,International,Three soldiers died and two seriously injured when their vehicle hit an explosive device.,3,1524053910,MLI
246631,466,MLI1148,1148,25-Jan-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Private Security Forces (Mali),,8,38,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Agence France Presse,International,"Gunmen attacked the residence of the Public Prosecutor in Gao; a guard returned fire, killing one.",1,1515623742,MLI
1457025,466,MLI1147,1147,21-Jan-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Police Forces of Mali (2013-) Gendarmerie,Civilians (Mali),1,13,Western Africa,Mali,Mopti,Mopti,Konna,Kona,14.9462,-3.8931,1,International Crisis Group Report,Other,"4 armed men attacked the village of Kouna, including the gendarmerie. No casualties reported.",0,1524053910,MLI
1457174,466,MLI1146,1146,19-Jan-16,2016,1,Battle-No change of territory,Police Forces of Mali (2013-) Gendarmerie,,1,Islamist Militia (Mali),,3,13,Western Africa,Mali,Mopti,Koro,Koro,Bi,13.9236,-2.9125,2,Agence France Presse - English; PANAPRESS,International,Three gendarmes killed in an ambush by Islamist militants.,3,1524053910,MLI
246627,466,MLI1144,1144,15-Jan-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),Islamist Militia (Mali),3,Private Security Forces (Mali),,8,38,Western Africa,Mali,Mopti,Tenenkou,Kareri,Dioura,14.8252,-5.2547,1,Agence France Presse - English,International,Security guard from the Water and Forests Agency killed when Islamists attacked a market.,1,1515623742,MLI
1457378,466,MLI1145,1145,15-Jan-16,2016,1,Battle-No change of territory,Unidentified Armed Group (Mali),,3,Military Forces of Mali (2013-),,1,13,Western Africa,Mali,Tombouctou,Goundam,Goundam Commune,Goundam,16.4167,-3.6667,2,Agence France Presse - English; Xinhua News Agency - French,International,Two soldiers killed when assailants attacked the aid convoy they were escorting about 11 km from Goundam. One attacker arrested and two killed.,4,1524053910,MLI
1457707,466,MLI1143,1143,8-Jan-16,2016,1,Violence against civilians,Military Forces of Mali (2013-),,1,Civilians (Mali),,7,17,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Mopti,14.493,-4.1942,3,Human Rights Watch,Other,2 brothers were detained by Malian soldiers in the Karena area and were found dead a few hours later. They were believed to have been the targets of summary executions.,2,1524053911,MLI
246625,466,MLI1142,1142,7-Jan-16,2016,1,Violence against civilians,AQIM: Al Qaeda in the Islamic Maghreb,,2,Civilians (International),Civilians (Switzerland),7,27,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse - English,International,"Gunmen abducted a Swiss woman, Beatrice Stockly, from her home for the second time. AQIM later claimed responsibility.",0,1515623742,MLI
246624,466,MLI1141,1141,25-Dec-15,2015,1,Battle-No change of territory,Ansar Dine,,2,CMA: Coordination of Movements of the Azawad,,2,22,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,3,Associated Press International,International,"Ansar Dine ambushed a Tuareg separatist vehicle, killing four.",4,1515623742,MLI
1458450,466,MLI1140,1140,24-Dec-15,2015,1,Battle-No change of territory,Ansar Dine,,2,CMA: Coordination of Movements of the Azawad,,2,22,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Agence France Presse - English,International,"Ansar Dine attacked CMA in the Kidal region, killing at least 6 and burning vehicles.",6,1524053911,MLI
246622,466,MLI1139,1139,22-Dec-15,2015,1,Battle-No change of territory,Karatou Communal Militia (Mali),,4,Nielimala Communal Militia (Guinea),,4,44,Western Africa,Mali,Sikasso,Yanfolila,Wassoulou Balle,Yanfolila,11.1833,-8.15,2,ORTM TV,National,3 killed and 2 wounded in clashes related to a border dispute between Karatou village in Mali and Nielimala in Guinea.,3,1515623742,MLI
246621,466,MLI1138,1138,20-Dec-15,2015,1,Battle-No change of territory,Al Mourabitoune Battalion,,2,Military Forces of France,,8,28,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,Deutsche Welle; Associated Press International,International,"In the Menaka region, French forces killed about 10 fighters from Al Mourabitoun Battalion over two days of fighting.",5,1515623742,MLI
1458723,466,MLI1135,1135,19-Dec-15,2015,1,Battle-No change of territory,Ansar Dine,,2,CMA: Coordination of Movements of the Azawad,,2,22,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,3,Associated Press International,International,An anti-extremeist unit of Tuareg separatists killed four Ansar Dine militants and imprisoned four others.,4,1524053911,MLI
246619,466,MLI1136,1136,19-Dec-15,2015,1,Battle-No change of territory,Al Mourabitoune Battalion,,2,Military Forces of France,,8,28,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,Deutsche Welle; Associated Press International,International,"In the Menaka region, French forces killed about 10 fighters from Al Mourabitoun Battalion over two days of fighting.",5,1515623742,MLI
1123851,466,MLI1137,1137,19-Dec-15,2015,1,Battle-No change of territory,Military Forces of France,,8,MAA: Arab Movement of the Azawad,,2,28,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,2,Agence France Presse; Jeune Afrique,Regional-international,French forces killed 12 MAA fighters as they battled what they thought was a jihadist position in the Menaka region.,12,1523276750,MLI
246617,466,MLI1134,1134,17-Dec-15,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Christian Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse - English; Associated Press International,International,An armed man killed three people outside a Christian radio station.,3,1515623742,MLI
1458941,466,MLI1132,1132,15-Dec-15,2015,1,Remote violence,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),,8,38,Western Africa,Mali,Gao,Gao,Gao,Gao,16.2717,-0.0447,1,Agence France Presse- English,International,Militants shelled UN barracks in Gao. No casualties or damage.,0,1524053912,MLI
1458942,466,MLI1133,1133,15-Dec-15,2015,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Islamist Militia (Mali),,3,13,Western Africa,Mali,Gao,Bourem,Bamba,Bamba,17.035,-1.4016,1,Xinhua News Agency - French,International,Two soldiers injured and one army vehicle stolen when Islamist militants attacked a military post.,0,1524053912,MLI
1459028,466,MLI1131,1131,13-Dec-15,2015,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Ansar Dine,,2,12,Western Africa,Mali,Segou,Niono,Niono,Niono,14.2526,-5.993,1,Radio France Internationale; Agence France Presse - English; Associated Press International,International,"Ansar Dine attacked a military base, injuring one soldier and stealing an army vehicle and weapons. Two soldiers reported missing.",0,1524053912,MLI
246613,466,MLI1130,1130,29-Nov-15,2015,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Civilians (International),7,37,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,2,Agence France Presse - English; Radio France Internationale,International,"Armed men attacked a truck carrying migrants, killing four and wounding six.",4,1515623742,MLI
1459773,466,MLI1129,1129,28-Nov-15,2015,1,Remote violence,Ansar Dine,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Civilians (Mali),8,28,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,1,Associated Press International; Agence France Presse - English,International,"Ansar Dine launched a mortar attack on the MINUSMA base in Kidal, killing two peacekeepers and one civilian contractor and injuring at least 14.",3,1524053912,MLI
1460012,466,MLI1128,1128,24-Nov-15,2015,1,Remote violence,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Civilians (Mali),8,38,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Xinhua General News Service; Agence France Presse,International,"UN vehicle hit an explosive device about 25 km from Timbuktu, killing one civilian staff member.",1,1524053912,MLI
1866157,466,MLI1126,1126,20-Nov-15,2015,1,Battle-No change of territory,Al Mourabitoune Battalion,Katiba Macina,2,Military Forces of Mali (2013-),Military Forces of France; Military Forces of the United States,1,12,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,ORTM TV; Agence France Presse - English; Agence France Presse; Aljazeera,National,"Mali special forces with support from French and US military responded to the hostage taking at the Radisson Blu hotel, killing at least two assailants as they released the remaining hostages. At least two military were injured in the fight against the newly formed Al Mourabitoun Battalion group, while FLM also claims responsibility for the attack.",2,1537560359,MLI
1866158,466,MLI1127,1127,20-Nov-15,2015,1,Violence against civilians,Al Mourabitoune Battalion,Katiba Macina,2,Civilians (Mali),Civilians (International),7,27,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,1,Agence France Presse - English; Agence France Presse; Aljazeera,Regional-international,"The newly formed Al Mourabitoun Battalion group attacked the Radisson Blu hotel, taking more than 170 hostages and killing at least 19 civilians. FLM also claims responsibility.",19,1537560359,MLI
1866167,466,MLI1125,1125,15-Nov-15,2015,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Katiba Macina,,2,12,Western Africa,Mali,Mopti,Djenne,Djenne Commune,Djenne,13.9045,-4.5599,1,Agence France Presse,International,One soldier was killed an another injured when FLM attacked their post in Djenne. The attacked was perhaps retaliation for the arrest of an FLM leader the previous day.,1,1537560359,MLI
1866166,466,MLI1124,1124,14-Nov-15,2015,1,Strategic development,Military Forces of Mali (2013-),,1,Katiba Macina,,2,12,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Mopti,14.493,-4.1942,2,Agence France Presse,International,Arrests: Military forces arrested FLM leader Allaye Bocari Dia,0,1537560359,MLI
246606,466,MLI1123,1123,11-Nov-15,2015,1,Remote violence,Unidentified Armed Group (Mali),,3,,,0,30,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,1,UN News Service,Other,"An explosive device was set off at the entrance of a building for an NGO in Menaka, causing material damage.",0,1515623742,MLI
246605,466,MLI1122,1122,3-Nov-15,2015,1,Violence against civilians,Unidentified Armed Group (Mali),Islamist Militia (Mali),3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Tenenkou,Diafarabe,Diafarabe,14.1409,-5.0169,2,Radio France Internationale,International,"Suspected jihadists opened fire on a canoe, injuring one, presumably in response to the militarys arrest of 4 suspected jihadists that day.",0,1515623742,MLI
1866165,466,MLI1121,1121,28-Oct-15,2015,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,Katiba Macina,,2,12,Western Africa,Mali,Mopti,Mopti,Mopti Commune,Mopti,14.493,-4.1942,2,Le Depeches de Brazzaville; Radio France Internationale; Maghreb Emergent,Regional,"The military killed 7 FLM jihadists and injured 10 in clashes near the Tiebanda forest near the border with Burkina Faso as part of the new military operation ""Seno"".",7,1537560359,MLI
1461455,466,MLI1120,1120,24-Oct-15,2015,1,Remote violence,Unidentified Armed Group (Mali),,3,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Civilians (Mali),8,38,Western Africa,Mali,Kidal,Tessalit,Tessalit,Tessalit,20.2581,0.9905,2,PANAPRESS; Agence France Presse,Regional,"A landmine exploded, kililng three civilians and wounding two peacekeepers near Tessalit.",3,1524053914,MLI
1461799,466,MLI1117,1117,15-Oct-15,2015,1,Strategic development,CMA: Coordination of Movements of the Azawad,Ifogha Ethnic Militia (Mali),2,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,23,Western Africa,Mali,Bamako,Bamako,Commune III,Bamako,12.65,-8,3,Associated Press International; Agence France Presse - English,International,Agreement: Ifoghas and Imghad clans along with CMA and pro-government groups signed a new peace agreement.,0,1524053914,MLI
1461874,466,MLI1116,1116,14-Oct-15,2015,2,Battle-No change of territory,Military Forces of Mali (2013-),,1,Ansar Dine,Civilians (Mali),2,12,Western Africa,Mali,Tombouctou,Tombouctou,Salam,Taoudenni,22.6744,-3.9789,3,Radio France Internationale,International,"Ansar Dine leader Esse Ag Warakoule was killed during the week of October 11th in a French military operation in northern Mali, near the Algerian border. One of his children was also killed in the operation.",2,1524053914,MLI
1461901,466,MLI1114,1114,13-Oct-15,2015,1,Remote violence,Unidentified Armed Group (Mali),,3,Military Forces of France,,8,38,Western Africa,Mali,Kidal,Kidal,Kidal,Kidal,18.44,1.41,3,Agence France Presse - English,International,"Three French special forces were injured in a landmine blast somewhere in ""the north"".",0,1524053914,MLI
