data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
250838,562,NIR360,360,15-Feb-15,2015,1,Remote violence,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Diffa,Diffa,Bosso,Gamgara,13.6653,13.2733,1,Agence France Presse - English; Agence France Presse,International,An airstrike by an unidentified plane killed one person.,1,1515623758,NER
1720485,562,NIR358,358,11-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),Military Forces of Chad (1990-),1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Agence France Presse,International,A female suicide bomber was shot dead before detonating explosives in Diffa.,1,1531767111,NER
1720484,562,NIR357,357,10-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),Military Forces of Chad (1990-),1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Sahara Reporters,Regional,"In ongoing clashes between Boko Haram and the Nigerien military, a total of 300 Boko Haram fighters were killed between Sunday- Tuesday.",75,1531767111,NER
1720483,562,NIR356,356,9-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Deutsche Welle (Bonn); Sahara Reporters,Regional-international,"Boko Haram launched another attack on Diffa, but the Nigerien military was able to repel them. A total of 300 Boko Haram were killed from Sunday - Tuesday.",75,1531767111,NER
1720480,562,NIR353,353,8-Feb-15,2015,1,Violence against civilians,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Agence France Presse - English; Associated Press International; Deutsche Welle (Bonn); Xinhua News Agency - French,International,Boko Haram attacked Diffa and conducted a concurrent suicide bombing in the market left at least six dead and several injured.,6,1531767111,NER
1720481,562,NIR354,354,8-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Agence France Presse - English; Associated Press International; Deutsche Welle (Bonn); Xinhua News Agency - French; Sahara Reporters,International,"Boko Haram continued its assault on Diffa and Bosso, including on a prison in Diffa, and Niger troops successfully repelled them. At least one national guard member was killed at the prison and 3 other soldiers in total, plus a total of 300 Boko Haram fighters from Sunday - Tuesday.",77,1531767111,NER
1720482,562,NIR355,355,8-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),Military Forces of Chad (1990-),1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,Xinhua News Agency - French; Sahara Reporters,Regional-international,"Boko Haram continued its assault on Diffa and Bosso, and at least one national guard member and 3 other soldiers died in total, plus 300 Boko Haram fighters from Sunday - Tuesday.",77,1531767111,NER
1720479,562,NIR352,352,7-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Associated Press International,International,Boko Haram staged an overnight assault on the town of Diffa. The Niger military fought back and the militants fled. Death toll is unknown.,0,1531767111,NER
1720477,562,NIR350,350,6-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),Military Forces of Chad (1990-),1,12,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,1,Agence France Presse - English; Tele Sahel,Regional-international,Boko Haram launched simultaneous attacks on Bosso and near Diffa. Troops from Niger and Chad fought back and killed 109 militants in total. Four soldiers also died in the clashes.,57,1531767111,NER
1720478,562,NIR351,351,6-Feb-15,2015,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,2,Agence France Presse - English; Tele Sahel,Regional-international,Boko Haram launched simultaneous attacks on Bosso and near Diffa. Troops from Niger fought back and killed 109 militants in total. Four soldiers also died in the clashes.,57,1531767111,NER
1474959,562,NIR349,349,18-Jan-15,2015,1,Riots/Protests,Protesters (Niger),"ARDR: Alliance for the Republic, Democracy and Reconciliation in Niger",6,Police Forces of Niger (2011-),,1,16,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse; Radio France Internationale; Deutsche Welle; Xinhua News Agency - French,International,"About 300 members of the opposition held a protest in the wake of recent violence against demonstraters, despite a government ban. Police fired tear gas and arrested up to 90 members of the opposition. Those arrested were released Friday the 24th.",0,1524053925,NER
1475047,562,NIR346,346,17-Jan-15,2015,1,Riots/Protests,Rioters (Niger),Muslim Group (Niger),5,Police Forces of Niger (2011-),Christian Group (Niger),1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,France 24,International,At least five people were killed on Saturday during a second day of unrest in Niger; 4 of the victims were civilians who died when churches or other buildings were set alight.,1,1524053925,NER
250825,562,NIR347,347,17-Jan-15,2015,1,Violence against civilians,Rioters (Niger),Muslim Group (Niger),5,Civilians (Niger),Christian Group (Niger),7,57,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,France 24,International,At least five people were killed on Saturday during a second day of unrest in Niger; 4 of the victims were civilians who died when churches or other buildings were set alight.,4,1515623758,NER
250821,562,NIR343,343,16-Jan-15,2015,1,Riots/Protests,Rioters (Niger),,5,,,0,50,Western Africa,Niger,Maradi,Madarounfa,Mjiratawa,Maradi,13.5,7.1017,1,Agence France Presse,International,Demonstrators angry about cartoons of the Prophet Mohammad published by Charlie Hebdo rioted in Maradi.,0,1515623758,NER
1475076,562,NIR344,344,16-Jan-15,2015,1,Riots/Protests,Rioters (Niger),Muslim Group (Niger),5,Police Forces of Niger (2011-),Military Forces of Niger (2011-),1,15,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Agence France Presse,International,One policeman and three others have been killed in violent protests against French magazine Charlie Hebdo in Nigers second city of Zinder. It is unclear whether the other three deaths were among demonstrators or civilians attacked by demonstrators.,4,1524053925,NER
1876452,562,NIR345,345,16-Jan-15,2015,1,Violence against civilians,Rioters (Niger),Muslim Group (Niger),5,Civilians (Niger),Catholic Christian Group (Niger),7,57,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Tele Sahel; Agence France Presse -- English,Regional,"Rioters in Niger angry about the publication of cartoons of the Prophet Mohammad by Charlie Hebdo attacked Christians and Christian-owned buildings, including homes and businesses. They also looted and burned at least 3 Catholic churches. Christian have been put under military protection in the city, subsequent deaths reported on following day",0,1538417030,NER
1476092,562,NIR342,342,30-Dec-14,2014,2,Strategic development,Military Forces of Niger (2011-),,1,,,0,10,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Agence France Presse,International,"Movement of forces: The Niger military has engaged in ""the largest military operation ever mounted in Niger"" called Ingar, which has seen extensive deployment of the military to the east around Diffa to protect against Boko Haram.",0,1524053926,NER
1477688,562,NIR341,341,19-Nov-14,2014,1,Battle-No change of territory,MUJAO: Movement for Unity and Jihad in West Africa,,2,Police Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillabery,Ouallam,Tondikiwindi,Banibanagan,15.0416,2.7037,1,Xinhua News - French; Radio France Internationale; Agence France Presse,International,"""Armed men [allegedly militants] from northern Mali, aboard motorcycles, led an attack on Banibangou... killing a Nigerian policeman"" and injuring two more during a two hour gunfight. The attack was claimed by MUJAO, and at least 1 of their fighters was killed and an unspecified number injured (they took the bodies with them).",2,1524053928,NER
1477852,562,NIR340,340,15-Nov-14,2014,1,Strategic development,Government of Niger (2011-),,1,,,0,10,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Radio France Internationale,International,Strikes: All 220 agents of Niameys municipal police force were dismissed by order of the mayor following their attempted strikes.,0,1524053928,NER
1477926,562,NIR339,339,13-Nov-14,2014,2,Violence against civilians,Protesters (Niger),Police Forces of Niger (2011-),6,Police Forces of Niger (2011-),,1,16,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Radio France Internationale,International,Municipal police in Niamey have begun a 48-hour strike without minimum service to demand better working and living conditions. The strike was violently repressed by security forces with municipal officials and dozens of other injured.,0,1524053928,NER
1477974,562,NIR338,338,12-Nov-14,2014,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.74,7.39,1,Xinhua News - French; Radio France Internationale,International,Officers of the Mining Corporation AIR (SOMAIR) have gone on strike to protest against an alleged wave of unfair dismissals. The workers engaged in a sit-in.,0,1524053928,NER
1745472,562,NIR336,336,8-Nov-14,2014,1,Battle-No change of territory,Unidentified Communal Militia (Niger),Farmers (Niger),4,Unidentified Communal Militia (Niger),Herders (Niger),4,44,Western Africa,Niger,Tahoua,Bkonni,Birni N Konni,Konni,13.7956,5.2553,1,Agence France Presse,International,10 people were killed and 13 injured in a confrontation between farmers and herders in the area of Birnin Nkoni.,10,1536004223,NER
1478171,562,NIR337,337,8-Nov-14,2014,1,Strategic development,Military Forces of Nigeria (1999-2015),,8,,,0,80,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,Xinhua News - French; Agence France Presse,International,Movement of forces: Between 300 and 2200 Nigerian soldiers retreated into Niger and took refuge in the town of Bosso after an attack against Boko Haram forces in Malamfatari. They were later transfered to the regional capital of Diffa and transported back to Nigeria.,0,1524053928,NER
1478671,562,NIR333,333,28-Oct-14,2014,1,Battle-No change of territory,Police Forces of Niger (2011-),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Tillabery,Ouallam,Ouallam,Ouallam,14.3188,2.0866,1,Xinhua News - French; Associated Press; Radio France Internationale,International,"Several unidentified gunmen (allegedly militants who shouted ""God is Greatest"" during their attacks) on motorcycles attacked the multiple locations in the locality of Ouallam. Unidentified gunmen attacked a prison in Ouallam, which held both many Tuareg separatists and MUJAO prisoners, and released 58 people.",0,1524053929,NER
1478672,562,NIR334,334,28-Oct-14,2014,1,Battle-No change of territory,Military Forces of Niger (2011-),Police Forces of Niger (2011-),1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Tillabery,Ouallam,Ouallam,Ouallam,14.3188,2.0866,2,Xinhua News - French; Radio France Internationale,International,"Several unidentified gunmen (allegedly militants who shouted ""God is Greatest"" during their attacks) on motorcycles attacked the multiple locations in the locality of Ouallam.Unidentified gunmen attacked a patrol of the security services in the locality of Zaramou Darey. 2 national guard members and 2 security forces members were killed.",4,1524053929,NER
1478673,562,NIR335,335,28-Oct-14,2014,1,Battle-No change of territory,Police Forces of Niger (2011-),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Tillabery,Ouallam,Tondikiwindi,Mangaize,14.6806,1.9508,1,Xinhua News - French; United Nations High Commissioner for Refugees; Radio France Internationale,Other-international,"Several unidentified gunmen (allegedly militants who shouted ""God is Greatest"" during their attacks) on motorcycles attacked the multiple locations in the locality of Ouallam. Unidentified gunmen attacked a Malian refugee camp in the locality of Mangaize, and burned the camps police station, killing at least 5 policemen, 1 civilian, and wounding 4 refugees. 3 attackers were also killed, and 4 others captured.",9,1524053929,NER
1478925,562,NIR332,332,22-Oct-14,2014,2,Headquarters or base established,Military Forces of France,Government of Niger (2011-),8,,,0,80,Western Africa,Niger,Agadez,Bilma,Bilma,Madama,21.94,13.64,1,Agence France Presse,International,"The French military has announced it will be establishing a forward base in Madama alongside the government of Niger to intensify its operations against militants in northern Mali and cut off their supply routes. About 50 French soldiers will be deployed, and it should be operations ""within the coming weeks"".",0,1524053929,NER
1479536,562,NIR331,331,10-Oct-14,2014,1,Battle-No change of territory,Military Forces of France,Military Forces of Niger (2011-),8,AQIM: Al Qaeda in the Islamic Maghreb,,2,28,Western Africa,Niger,Agadez,Tchighozerine,ZR Tchirozerine,Agadez,16.97,7.99,2,Agence France Presse; BBC News; Radio France Internationale,International,"The French military used jets to destroyed part of an AQIM convoy transporting weapons from Libya to Mali in cooperation with Nigerien authorities. They then landed special forces who killed/captured 15 AQIM militants. Large amounts of weapons were captured, and some were killed, wounded or captured, but no specific numbers were reported.",10,1524053929,NER
1480374,562,NIR330,330,17-Sep-14,2014,1,Battle-No change of territory,GMA: Mourabitounes Group of Azawad,,2,Military Forces of France,,8,28,Western Africa,Niger,Agadez,Bilma,Bilma,Salvador,23.2307,12.1468,2,Radio France Internationale,International,"French special forces carried out a raid on a GMA convoy, striking 1 vehicle from the air and killing 3 occupants, then landing special forces and capturing multiple militants, including Abu Asum al-Muhajir, the spokesperson for GMA.",3,1524053930,NER
1484616,562,NIR329,329,15-Jun-14,2014,1,Riots/Protests,Protesters (Niger),"MODEM: Nigerian Democratic Movement for an African Federation, CDS-Rahama: Democratic and Social Convention-Rahama",6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,"Deutsche Welle, Radio France Internationale",International,"Thousands of Nigerians attended a peaceful march organized by the Nigerian opposition to demand ""respect for civil liberties"" and the release of political prisoners, in response to the jailing of many opposition activists last month",0,1524053934,NER
250804,562,NIR326,326,22-May-14,2014,1,Violence against civilians,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"Three people were injured, one severely, in a molotov cocktail attack on the ruling Nigerien Party for Democracy and Socialism HQ",0,1515623757,NER
1485730,562,NIR325,325,21-May-14,2014,1,Riots/Protests,Rioters (Niger),Students (Niger),5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse; Radio France Internationale,International,"Two days of student rioting have left 10 people injured, as well as 26 cars and 6 motorbikes badly damaged, while students also ransacked the premises of Nigers Grant Allocation Agency; student attacked police with stones and hunks of wood, while police used tear gas to disperse the protesters; the students were protesting delays to grant payments; at least 72 have been arrested",0,1524053935,NER
1485770,562,NIR324,324,20-May-14,2014,1,Riots/Protests,Rioters (Niger),Students (Niger),5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse; Radio France Internationale,International,"Two days of student rioting have left 10 people injured, as well as 26 cars and 6 motorbikes badly damaged, while students also ransacked the premises of Nigers Grant Allocation Agency; student attacked police with stones and hunks of wood, while police used tear gas to disperse the protesters; the students were protesting delays to grant payments; at least 72 have been arrested",0,1524053935,NER
250801,562,NIR323,323,19-May-14,2014,2,Violence against civilians,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,Unidentified armed assailants attacked the home of one of the members of the ruling Nigerien Party for Democracy and Socialism; the son of the Niger speaker and two relatives were arrested in connection with the attack,0,1515623757,NER
1745471,562,NIR322,322,6-May-14,2014,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,13,Western Africa,Niger,Diffa,Diffa,Komadougou,Shatimari,13.2064,12.4217,1,"Daily Trust (Abuja), Radio France Internationale, Xinhua News - French",National,A Niger military contingent arrested 14 heavily armed Boko Haram gunmen after a running battle in the Diffa region; 2 of the gunmen were wounded; they were ambushed by security forces after attacking a shopkeeper; eight motorcycles and cellphones were seized,0,1536004223,NER
1720476,562,NIR321,321,23-Apr-14,2014,3,Strategic development,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,,,0,30,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,This Day (Lagos),Regional,"Recruitment: Boko Haram has begun recruiting in southern Niger, around Diffa province, via an insurgency group in the country which claims to be paid by Boko Haram for their services",0,1531767111,NER
1491541,562,NIR320,320,14-Jan-14,2014,1,Riots/Protests,Rioters (Niger),Students (Niger),5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Xinhua,International,"Hundreds of students rioted through the streets of Zinder, ransacking police vehicles. 20 held for questioning by police.",0,1524053940,NER
250797,562,NIR319,319,28-Dec-13,2013,1,Riots/Protests,Protesters (Niger),"ARDR: Alliance for the Republic, Democracy and Reconciliation in Niger",6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Deutsche Welle,International,"Tens of thousands of people have protested in Niamey against President Mahamadou Issoufou and the governments failure to improve living conditions. They protested against corruption, dictatorship and the censoring of media for opposition parties.",0,1515623757,NER
1492634,562,NIR318,318,21-Dec-13,2013,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"Over one thousand people marched in Niamey to denounce the ""unbalanced partnership"" between Niger and the French Areva group, which has operated in uranium for forty years in the north of the country. Operations have since been suspended.",0,1524053941,NER
1493917,562,NIR317,317,20-Nov-13,2013,1,Riots/Protests,Rioters (Niger),USN: Union of Nigerien Schools,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"Hundreds of high school students took to the streets on Monday, Tuesday and Wednesday in Niamey calling for better study conditions in a march organised by the USN. Some protestors burned tyres and threw stones at police who responded with tear gas.",0,1524053942,NER
1493962,562,NIR316,316,19-Nov-13,2013,1,Riots/Protests,Rioters (Niger),USN: Union of Nigerien Schools,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"Hundreds of high school students took to the streets on Monday, Tuesday and Wednesday in Niamey calling for better study conditions in a march organised by the USN. Some protestors burned tyres and threw stones at police who responded with tear gas.",0,1524053942,NER
1493997,562,NIR315,315,18-Nov-13,2013,1,Riots/Protests,Rioters (Niger),USN: Union of Nigerien Schools,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"Hundreds of high school students took to the streets on Monday, Tuesday and Wednesday in Niamey calling for better study conditions in a march organised by the USN. Some protestors burned tyres and threw stones at police who responded with tear gas.",0,1524053942,NER
250792,562,NIR314,314,12-Oct-13,2013,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.7369,7.3853,1,Agence France Presse,International,"Thousands of people protested against pollution by French nuclear firm Areva, which has been mining uranium in Arlit.",0,1515623757,NER
1496983,562,NIR313,313,4-Sep-13,2013,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Agadez,Bilma,Bilma,Djado Plateau,21.015,12.3075,2,Radio France Internationale,International,2 day clashes with drug traffickers,0,1524053945,NER
1497033,562,NIR312,312,3-Sep-13,2013,1,Battle-No change of territory,Military Forces of Niger (2011-),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Agadez,Bilma,Bilma,Djado Plateau,21.015,12.3075,2,Radio France Internationale,International,2 day clashes with drug traffickers,0,1524053945,NER
250787,562,NIR309,309,1-Sep-13,2013,1,Violence against civilians,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Tillabery,Kollo,Karma,Niamey,13.6774,1.787,1,Global Insight,International,"During protests, 2 women were abducted by an unknown armed group. One person was held hostage for 2 days.",0,1515623757,NER
1497091,562,NIR310,310,1-Sep-13,2013,1,Riots/Protests,Rioters (Niger),,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Tillabery,Kollo,Karma,Niamey,13.6774,1.787,1,Qatar News Agency,International,Riots led to clashes with security forces. A checkpoint was burned. 37 people wounded.,0,1524053945,NER
250789,562,NIR311,311,1-Sep-13,2013,1,Riots/Protests,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Tillabery,Kollo,Karma,Goudel,13.6228,2.0971,1,Tele Sahel; Radio France Internationale,Regional,Citizens protested security measures and release of a french foreign national from jail,0,1515623757,NER
1497950,562,NIR308,308,11-Aug-13,2013,1,Riots/Protests,Rioters (Niger),,5,Military Forces of Niger (2011-),Police Forces of Niger (2011-),1,15,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Xinhua News,International,A group of angry citizens clashed with Military in Niamey. Police intervened and one citizen was killed.,1,1524053946,NER
1500568,562,NIR307,307,2-Jun-13,2013,1,Violence against civilians,Military Forces of Niger (2011-),,1,Civilians (Niger),,7,17,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Xinhua News,International,"Niger military attacked a suspected militant vehicle in Niamey, killing 4.",4,1524053948,NER
1500598,562,NIR305,305,1-Jun-13,2013,1,Battle-No change of territory,Those Who Signed in Blood,,3,Military Forces of Niger (2011-),,1,13,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,"An armed group identifying themselves as ""Signatories in Blood"" attacked a a paramilitary barracks in the capital Niamey. They were repelled with no caualties.",0,1524053948,NER
1720475,562,NIR306,306,1-Jun-13,2013,1,Battle-No change of territory,Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,3,Military Forces of Niger (2011-),,1,13,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Radio France Internationale,International,"Boko Haram attacked Niamey prison and attacked Salafis prisoners. Niger troops surrounded the prison and a clash ensued. 3 died, 3 prison guards injured.",3,1531767111,NER
1500794,562,NIR304,304,25-May-13,2013,1,Strategic development,Military Forces of Niger (2011-),Military Forces of Niger (2011-),1,,,0,10,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,Non-violent activity: French & Niger troops raid an army base to free hostages taken during the twin suicide attacks of 23 May.,0,1524053948,NER
250781,562,NIR303,303,24-May-13,2013,1,Battle-No change of territory,Military Forces of France,,8,MUJAO: Movement for Unity and Jihad in West Africa,,2,28,Western Africa,Niger,Agadez,Tchighozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Agence France Presse,International,French troops assaulted MUJAO militants in Agadez following yesterdays suicide attacks. 2 killed.,2,1515623757,NER
1500851,562,NIR301,301,23-May-13,2013,1,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Agadez,Tchighozerine,ZR Tchirozerine,Agadez,16.97,7.99,1,Agence France Presse,International,MUJAO targerted a military camp in Agadez with a bomb. An exchange of fire ensued. This is the first MUJAO attack in Niger.18 Niger soldiers killed &4 MUJAO.,23,1524053948,NER
250780,562,NIR302,302,23-May-13,2013,1,Remote violence,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Niger),,7,27,Western Africa,Niger,Agadez,Arlit,ZR Arlit,Arlit,18.7369,7.3853,1,Agence France Presse,International,"MUJAO targerted a mining companys factory in Arlit, northern Agadez with a bomb. 1 killed & between 14 and 50 wounded.",0,1515623757,NER
1501799,562,NIR300,300,26-Apr-13,2013,1,Riots/Protests,Rioters (Niger),,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Radio France Internationale,International,"There were three days of rioting and clashes at Diffa, in the far southern part of Niger yesterday [26 April]. The inhabitants took to the streets to demand jobs on the crude oil sites in the region. But clashes broke out between them and the security agents. Several persons have been injured following clashes.",0,1524053949,NER
1501824,562,NIR299,299,25-Apr-13,2013,1,Riots/Protests,Rioters (Niger),,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Radio France Internationale,International,"There were three days of rioting and clashes at Diffa, in the far southern part of Niger yesterday [26 April]. The inhabitants took to the streets to demand jobs on the crude oil sites in the region. But clashes broke out between them and the security agents. Several persons have been injured following clashes.",0,1524053949,NER
1501852,562,NIR298,298,24-Apr-13,2013,1,Riots/Protests,Rioters (Niger),,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.32,12.61,1,Radio France Internationale,International,"There were three days of rioting and clashes at Diffa, in the far southern part of Niger yesterday [26 April]. The inhabitants took to the streets to demand jobs on the crude oil sites in the region. But clashes broke out between them and the security agents. Several persons have been injured following clashes.",0,1524053949,NER
250775,562,NIR297,297,5-Apr-13,2013,1,Riots/Protests,Protesters (Niger),Students (Niger),6,,,0,60,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,2,Agence France Presse,International,"Some 2,000 students held a protest in Nigers capital Niamey on Friday against French nuclear group Areva demand their country get a bigger slice of its uranium mining revenues.",0,1515623757,NER
720878,562,NIR296,296,22-Feb-13,2013,1,Strategic development,Military Forces of the United States,,8,,,0,80,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,Movement of forces: 40 members of the Military Forces of the United States enter Niger as part of the force being sent to Mali. This brings to 100 the number of US troops in Niger.,0,1521207152,NER
720894,562,NIR295,295,3-Feb-13,2013,1,Strategic development,Military Forces of France,,8,,,0,80,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,1,Agence France Presse,International,Movement of forces: Military forces of France entered Niger to protect the Francais Areva uranium mines.,0,1521207152,NER
1507487,562,NIR294,294,3-Nov-12,2012,2,Violence against civilians,MUJAO: Movement for Unity and Jihad in West Africa,,2,Civilians (Aid Workers),,7,27,Western Africa,Niger,Niamey,Niamey,Lamorde,Niamey,13.52,2.12,3,Agence France Presse,International,"Five African aid workers who were abducted in Niger in mid-October have been freed alive, while a sixth has died after being shot by the Al-Qaeda-linked kidnappers.",1,1524053954,NER
1507991,562,NIR293,293,15-Oct-12,2012,2,Violence against civilians,Rioters (Niger),,5,Civilians (Niger),Government of Niger (2011-),7,57,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Tam Tam Info (Niger),National,The Oil minister was attacked during a protest,0,1524053954,NER
250770,562,NIR292,292,13-Oct-12,2012,2,Violence against civilians,Unidentified Armed Group (Niger),,3,Civilians (Niger),Civilians (Chad),7,37,Western Africa,Niger,Maradi,Dakoro,Birni N Lalle,Dakoro,14.5106,6.765,1,Agence France Presse,International,Five aid workers and a driver were kidnapped over the weekend by gunmen who initially planned to abduct an Italian anthropologist.,0,1515623757,NER
1508762,562,NIR289,289,16-Sep-12,2012,1,Riots/Protests,Rioters (Niger),,5,,,0,50,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.65,9.1833,1,Agence France Presse,International,Several Christian leaders are being held in protective custody in Niger after demonstrators angry at an anti-Islam film ransacked a major Catholic church.,0,1524053955,NER
